array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
MACCS,GJO,Gjoa Haven,68.63,264.15,77.38,327.53,-7.03,20.94,7.35,16.65
McMAC,AMER,Americus,38.50,263.70,48.67,332.36,3.87,2.29,7.03,16.97
McMAC,BENN,Bennington,41.36,262.84,51.38,331.02,4.39,2.57,7.12,16.88
McMAC,GLYN,Glyndon,46.87,263.55,56.82,331.55,3.54,3.34,7.08,16.92
McMAC,LRES,Linares,24.80,260.40,34.66,329.16,5.79,1.48,7.24,16.76
McMAC,LYFD,Lyford,26.40,262.20,36.53,331.18,4.94,1.55,7.11,16.89
McMAC,PCEL,Purcell,35.00,262.60,45.10,331.14,4.65,2.01,7.11,16.89
McMAC,RICH,Richardson,32.98,262.25,43.06,330.83,4.87,1.87,7.13,16.87
McMAC,SATX,San Antonio,29.44,261.39,39.43,330.00,5.33,1.68,7.18,16.82
McMAC,WRTH,Worthington,43.60,264.40,53.73,332.99,3.10,2.86,6.99,17.01
THEMIS,BMLS,Bay Mills,46.48,275.31,56.99,348.56,-6.87,3.37,5.95,18.05
THEMIS,CCNV,Carson City,39.19,240.22,45.31,303.88,14.21,2.02,8.93,15.07
THEMIS,CHBG,Chibougamau,49.81,285.58,59.51,3.74,-16.14,3.88,4.94,19.06
THEMIS,DRBY,Derby,44.95,287.87,54.53,6.50,-15.29,2.97,4.75,19.25
THEMIS,GBAY,Goose Bay,53.32,299.54,60.67,23.08,-22.65,4.17,3.65,20.35
THEMIS,HOTS,Hot Springs,47.59,245.34,54.69,307.63,14.84,2.99,8.68,15.32
THEMIS,KAPU,Kapuskasing,49.39,277.68,59.71,352.13,-10.02,3.93,5.71,18.29
THEMIS,KIAN,Kiana,66.97,199.56,65.24,253.90,16.13,5.70,12.26,11.74
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,66.71,13.46,-24.57,6.40,4.29,19.71
THEMIS,LOYS,Loysburg,40.18,281.62,50.68,357.33,-9.93,2.49,5.36,18.64
THEMIS,MCGR,Mcgrath,62.95,204.40,61.84,260.28,17.48,4.49,11.83,12.17
THEMIS,PGEO,Prince George,53.81,237.17,59.19,296.16,19.27,3.81,9.44,14.56
THEMIS,PINE,Pine Ridge,43.08,257.41,52.34,323.64,8.07,2.68,7.61,16.39
THEMIS,PTRS,Petersburg,56.81,227.05,60.02,284.05,21.34,4.00,10.25,13.75
THEMIS,RMUS,Remus,43.66,274.86,54.30,347.84,-5.68,2.94,5.99,18.01
THEMIS,SNAP,Snap Lake,63.58,249.13,70.90,306.73,17.46,9.34,8.74,15.26
THEMIS,SWNO,Shawano,44.78,271.40,55.33,342.86,-2.97,3.09,6.33,17.67
THEMIS,TPAS,The Pas,53.99,259.06,63.21,324.19,7.11,4.92,7.57,16.43
THEMIS,UKIA,Ukiah,45.14,241.07,51.39,303.30,15.53,2.57,8.96,15.04
THEMIS,WHIT,Whitehorse,61.01,224.78,63.72,279.68,22.95,5.10,10.54,13.46
USGS,BOU,Boulder,40.14,254.76,49.02,320.67,9.33,2.32,7.81,16.19
USGS,BRW,Point Barrow,71.32,203.38,70.28,253.04,19.42,8.78,12.32,11.68
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.34,341.37,-0.06,1.77,6.43,17.57
USGS,CMO,Fairbanks,64.87,212.14,65.15,265.61,21.26,5.66,11.48,12.52
USGS,DED,Dead Horse,70.36,211.21,70.52,260.22,22.95,8.99,11.84,12.16
USGS,FRD,Corbin,38.20,282.63,48.71,358.59,-10.08,2.30,5.28,18.72
USGS,FRN,Fresno,37.09,240.29,43.24,304.47,13.70,1.88,8.89,15.11
USGS,GUA,Dededo,13.59,144.87,9.52,216.30,1.38,1.03,14.76,9.24
USGS,HON,Honolulu,21.32,202.00,22.24,270.36,9.90,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.87,304.53,15.88,3.02,8.88,15.12
USGS,SHU,Sand Point,55.38,199.54,53.27,259.60,13.86,2.80,11.88,12.12
USGS,SIT,Sitka,57.06,224.67,59.76,281.54,21.29,3.94,10.42,13.58
USGS,SJG,Cayey,18.11,293.85,28.03,11.01,-12.43,1.28,4.45,19.55
USGS,TUC,Tucson,32.17,249.27,40.07,315.43,10.53,1.71,8.16,15.84
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.52,37.85,-108.93,25.26,2.66,21.34
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.75,33.09,-99.52,19.03,2.98,21.02
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.44,38.65,-78.40,15.82,2.61,21.39
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.71,36.25,-59.32,12.71,2.77,21.23
PENGUIN,PG4,Antarctica,-83.34,12.25,-70.98,35.88,-34.68,9.42,2.79,21.21
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.59,36.72,-28.08,8.22,2.74,21.26
